CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_SALA_ATENDIMENTO_ESPECIAL,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_PARQUE_INFANTIL,IN_BERCARIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_DEPENDENCIAS_PNE,IN_BANHEIRO_CHUVEIRO,IN_REFEITORIO,IN_AUDITORIO,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_ALOJAM_ALUNO,IN_AREA_VERDE,IN_LAVANDERIA,IN_INTERNET,IN_ALIMENTACAO,TP_ATIVIDADE_COMPLEMENTAR,IN_EDUCACAO_INDIGENA,IN_FINAL_SEMANA
43191100,INSTITUICAO DE EDUCACAO INFANTIL GATINHO TRAVESSO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
43191800,ESCOLINHA EDUCACIONAL INFANTIL DESIDERIO DE PAOLI,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43190790,EEI TIA GESSI,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190464,5014 IEI PINGO DE GENTE,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43001831,EEI PEIXINHOS DO MAR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
43001840,ESCOLA INFANTIL ARCO IRIS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
43001858,EEI AQUARELA DO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
43001874,EEI ABC DA INFANCIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
43001882,EEI KANGURU FELIZ,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
43001912,VILLA KIDS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0
43190413,EEI PORTINHO ALEGRE,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43206255,5215 IEI ANJINHOS TRAVESSOS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43045863,EEI CRESCER E SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
43046088,5238 EEI CHEIRINHO DE MAE,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
43046096,EEI BRINCAR E ARTE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
43298176,ESC EDUC INF LAPIS DE COR,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43004881,EEI CANTINHO DO CEU,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43004890,EEI AMORMEUZINHO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
43005020,EEI GENTE PEQUENA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
43005047,E E IND ENS FUN KA AGUY MIRI,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
43005055,ESC ENS FUND WALDORF QUERENCIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1
43009050,EEI MOTINHA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43048196,EMEI MIGUEL GRANATO VELASQUEZ,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0
43051510,5236 EEI PITINGUINHA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
43051545,EEP IBREP - EAD,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43107389,COLEGIO VICENTINO SANTA CECILIA,1,4,4305,43026,43,4314902,431490205,4,4,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
43107397,ESC DE EDUC BASICA DON LUIS GUANELLA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0
43107419,COLEGIO MAE DE DEUS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
43107427,ESCOLA FUNDAMENTAL SAO FRANCISCO MENINO DEUS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
43107435,COLEGIO ROMANO SANTA MARTA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
43107443,ESC DE ENS FUND LA SALLE PAO DOS POBRES,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
43107451,INSTITUTO SAO FRANCISCO SANTA FAMILIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0
43107478,ESC EST ENS FUN DECIO MARTINS COSTA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
43107486,ESC EST ENS FUN SAO FRANCISCO DE ASSIS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43107494,CENTRO DE ENSINO MEDIO PASTOR DOHMS-UNIDADE DE ENSINO HIGIENOPOLIS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
43107508,EMEF GOV ILDO MENEGHETTI,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
43107524,COL METODISTA AMERICANO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
43107559,INSTITUTO SANTA LUZIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
43211062,5174 EEI OS PEQUENOS DE JESUS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43209548,CENTRO ORIENT E PREPARACAO PARA TRABALHO - COPA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43106722,ESC EST ENS FUN MAJOR MIGUEL JOSE PEREIRA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
43106749,ESC EST ENS FUN MARIA ALTINA DE ARAUJO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43106757,ESC EST ENS FUN MARIA JOSE MABILDE,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
43106765,ESC EST ENS MED MARIZ E BARROS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
43106773,ESC EST ENS FUN MATIAS DE ALBUQUERQUE,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106781,ESC EST ENS FUN MEDIANEIRA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106790,ESC EST ED BAS MONSENHOR LEOPOLDO HOFF,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106803,ESC EST ENS FUN MONSENHOR ROBERTO LANDELL DE MOURA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106811,ESC EST ENS FUN MONTE LIBANO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43106820,ESC EST ENS FUN NOSSA SENHORA DA CONCEICAO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43106838,ESC EST ENS FUN PROFESSORA MARIA THEREZA DA SILVEIRA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
43106846,ESC EST ENS FUN NEHYTA MARTINS RAMOS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43106854,ESC EST ENS FUN PROFESSORA AURORA PEIXOTO DE AZEVEDO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43106862,ESC EST ENS FUN OLEGARIO MARIANO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43106870,ESC EST ENS FUN OSCAR SCHMITT,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43142400,EEI CONSTRUINDO O AMANHA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
43208800,ESC ENS FUND CENTRO INTEGRADO DE DESENVOLVIMENTO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
43211100,5139 IEI ACOMPAR NUCLEO III,1,4,4305,43026,43,4314902,431490205,4,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43092136,EEI TARTARUGUINHA V,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43239617,ESC EDUC INF ARCA DE NOE,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43001971,IEI CRECHE DO CORACAO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
43001980,EEI TURMA DA MAGALI,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0
43001998,EEI PEQUENOS BRILHANTES,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
43002021,INST EDUC INF BILINGUE UP KIDS SCHOOL,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
43002030,EEI CAMBALHOTA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
43002064,EEI GENTE MIUDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0
43002803,COLEGIO MARISTA IRMAO JAIME BIAZUS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
43046258,EEI TARTARUGUINHA VERDE IV,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
43046460,ESCOLA DE EDUCACAO INFANTIL LILADIM LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
43046509,EEI AQUARELA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
43046576,EEI SONHO MEU,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0
43004342,5211 EEI JARDIM DO FUTURO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
43004350,5210 IEI EREMI,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
43004369,5208 IEI VITORIA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
43004377,EEI COLIBRI,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0
43004385,EEI BANANA NANIKA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0
43004407,EEI MUNDO DO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
43004415,EEI CANTINHO DO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
43004423,INSTITUTO EDUCACIONAL REVERENDO OLAVO NUNES,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0
43298141,ESC EDUC INF ESPACO LIVRE KIDS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191185,ESCOLA DE EDUCACAO INFANTIL CATA-VENTO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43187765,5094 IEI AMOCASMA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43008640,EEI FONTE DOS ANJOS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
43008666,5225 IEI ESPACO DO SABER,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0
43008674,EEI SITIO PARAISO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
43008682,EEI SEMEARTE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
43008690,5227 EEI MADRE VERONICA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
43214800,ESCOLA DE EDUCACAO INFANTIL PRIMEIRA FASE DO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43201199,ESCOLA DE EDUCACAO INFANTIL BABYSTILO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190693,ESCOLA DE EDUCACAO INFANTIL AMIGOS DO SABER,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43008747,EEI ESPACO CRISTAO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43106889,ESC EST ENS FUN OSORIO DUQUE ESTRADA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106897,ESC EST ENS FUN OTAVIO MANGABEIRA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43106919,ESC EST ENS FUN PADRE LEO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43106927,ESC EST ENS FUN MARIA CRISTINA CHIKA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43106935,ESC EST ENS FUN PARAIBA CIEP,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
43106943,COL ESTADUAL PARANA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43106951,ESC EST ENS FUN VICENTE DA FONTOURA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43106960,ESC EST ENS FUN PAULINA MORESCO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106978,ESC EST ENS FUN PADRE THEODORO AMSTAD,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
43106986,ESC EST ENS FUN PEDRO AMERICO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43106994,ESC EST ENS FUN PEDRO SIRANGELO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43107001,ESC EST ENS FUN PIAUI,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43107036,ESC EST ENS FUN PORTO ALEGRE,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43107044,ESC EST ENS FUN SIMOES LOPES NETO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43173500,EMEI DA VILA NOVA SAO CARLOS,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
43241000,EMEF DE SURDOS BILINGUE SALOMAO WATNICK,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0
43009298,EEI CADE O AUAU II,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
43009310,EEI TARTARUGUINHA VERDE III,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
43009328,EEI CATIVAR - PARTENON,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
43009352,EEI ARCO IRIS II,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0
43009387,EEI EDUCARE III,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0
43185061,AS INST DA JUV FEM ESCOLA SAO CARLOS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43002188,EEI SOBRADINHO ALEGRE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
43002218,EEI FILHOS DA PROMESSA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
43002269,EEI MUNDO MAGICO DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
43002099,EEI TURMA DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43044999,5239 EEI MEU PEDACINHO DE CHAO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
43045049,EEI TEMPO DE CRIANCA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
43045081,EEI TCHURMINHA ENCANTADA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
43004610,5207 IEI PE DE MOLEQUE,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43008704,EEI PIMPAO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43049702,SENAC EDUCACAO A DISTANCIA - EAD,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
43361404,5201 IEI PEDACO DE GENTE,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43361412,ESC EDUC INF ABELHINHA SAPECA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
43361420,EEI TURMA DO CASTELO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
